id,laptop_ID,Company,Product,TypeName,Inches,OpSys,Price_euros,Peso_kg,RAM_GB,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Modelo_Serie_CPU,Velocidad_CPU_GHz,Cores_CPU,CPU_Intel,CPU_AMD,GPU_AMD,GPU_Intel,GPU_Nvidia,GPU_tipo_serie,Num_Pixeles,Screen_IPS,Screen_HD,Screen_Touchscreen,Screen_4K,Screen_Retina,Screen_QuadHD+
494,785,Lenovo,Thinkpad P50,Notebook,15.6,Windows 7,2370.0,2.5,16,512,0,0,0,Core i7,2.7,1,1,0,0,0,1,Quadro M2000M,8294400,0,1,0,1,0,0
742,1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,Windows 10,795.99,2.08,4,0,1000,0,0,Core i3,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,1,0,0,0
61,372,Dell,Inspiron 5770,Notebook,17.3,Windows 10,1085.0,2.8,8,128,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
907,1038,Dell,Latitude E5570,Notebook,15.6,Windows 10,1046.44,2.09,8,0,500,0,0,Core i5,2.4,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
308,610,MSI,Laptop MSI,Gaming,17.3,Windows 10,2199.0,4.14,16,128,1000,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce GTX 970M,2073600,0,1,0,0,0,0
72,1306,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,Windows 10,369.0,2.2,4,0,500,0,0,Celeron Dual Core N3050,1.6,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
454,485,Dell,Inspiron 3576,Notebook,15.6,Windows 10,675.0,2.2,8,0,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 520,2073600,0,1,0,0,0,0
978,905,MSI,GS73VR Stealth,Gaming,17.3,Windows 10,2649.0,2.43,16,512,2000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 1060,8294400,1,1,0,1,0,0
581,587,Mediacom,SmartBook Edge,Notebook,14.0,Windows 10,389.0,1.45,4,32,0,0,0,Celeron Quad Core N3450,1.1,4,1,0,0,1,0,HD Graphics 500,2073600,1,1,0,0,0,0
1192,254,Apple,MacBook Pro,Ultrabook,13.3,macOS,2040.0,1.37,8,512,0,0,0,Core i5,3.1,1,1,0,0,1,0,Iris Plus Graphics 650,4096000,1,0,0,0,1,0
1268,426,Lenovo,ThinkPad E480,Ultrabook,14.0,Windows 10,1215.38,1.75,8,256,0,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon RX 550,2073600,1,1,0,0,0,0
1160,646,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,Windows 10,1757.42,1.37,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,1,0,0,0
1040,881,Lenovo,ThinkPad L570,Notebook,15.6,Windows 10,1055.0,2.38,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
658,542,Dell,Latitude 5580,Notebook,15.6,Windows 10,1369.0,1.93,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce 930MX,2073600,0,1,0,0,0,0
1018,1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,Windows 10,867.0,2.1,4,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,1,0,0,0
531,351,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,1129.0,2.4,16,256,2000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,1,1,0,0,0,0
723,886,Dell,Latitude 7280,Ultrabook,12.5,Windows 10,1690.0,1.6,8,256,0,0,0,Core i7,2.8,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1077,313,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Windows 10,819.0,2.3,8,128,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
877,1307,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Windows 10,729.0,1.2,8,512,0,0,0,Core M,0.9,1,1,0,0,1,0,HD Graphics 515,2073600,1,1,0,0,0,0
645,39,HP,250 G6,Notebook,15.6,Windows 10,488.69,1.86,4,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
342,314,HP,250 G6,Notebook,15.6,Windows 10,469.0,1.86,4,0,1000,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
426,585,MSI,GT73VR Titan,Gaming,17.3,Windows 10,2729.0,4.14,16,512,1000,0,0,Core i7,2.9,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
753,716,Lenovo,Thinkpad T460p,Notebook,14.0,Windows 10,1191.0,1.8,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
261,678,Microsoft,Surface Laptop,Ultrabook,13.5,Windows 10 S,1867.85,1.252,8,256,0,0,0,Core i7,2.8,1,1,0,0,1,0,Iris Plus Graphics 640,3393024,0,0,1,0,0,0
395,803,Apple,"MacBook 12""",Ultrabook,12.0,Mac OS X,1165.0,0.92,8,0,0,512,0,Core M,1.2,1,1,0,0,1,0,HD Graphics 5300,3317760,1,0,0,0,1,0
766,733,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Notebook,15.6,No OS,489.9,1.9,4,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
209,1242,Dell,Inspiron 5578,2 in 1 Convertible,15.0,Windows 10,509.0,2.08,4,0,500,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
1138,1254,HP,EliteBook 840,Ultrabook,14.0,Windows 7,2198.19,1.54,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,3686400,0,0,0,0,0,0
64,864,Lenovo,ThinkPad T470p,Ultrabook,14.0,Windows 10,1903.0,1.96,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GT 940MX,2073600,1,1,0,0,0,0
1161,635,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),2 in 1 Convertible,13.3,Windows 10,639.01,1.5,6,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
366,1136,HP,Spectre Pro,Notebook,13.3,Windows 10,1690.0,1.16,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
92,1104,Acer,Aspire ES1-523,Notebook,15.6,Windows 10,387.0,2.4,4,0,500,0,0,A8-Series,2.2,1,0,1,1,0,0,Radeon R5,1049088,0,0,0,0,0,0
50,924,HP,Elitebook Folio,Ultrabook,12.5,Windows 10,3100.0,1.09,8,240,0,0,0,Core M,1.2,1,1,0,0,1,0,HD Graphics 515,8294400,0,1,1,1,0,0
656,877,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,Windows 10,1095.0,1.2,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
606,1290,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Windows 10,229.0,1.5,2,0,0,64,0,Celeron Dual Core N3050,1.6,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
503,1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Windows 7,825.0,2.32,4,0,0,0,1000,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
1288,934,Dell,Vostro 3568,Notebook,15.6,Windows 10,684.99,2.18,4,0,1000,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R5 M420,1049088,0,0,0,0,0,0
1193,1316,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,Windows 10,638.0,1.8,4,128,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,1,0,0,0
188,656,Toshiba,Portege Z30-C-16J,Notebook,13.3,Windows 10,1213.0,1.2,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
945,970,Dell,XPS 13,2 in 1 Convertible,13.3,Windows 10,1899.0,1.24,8,256,0,0,0,Core i5,1.2,1,1,0,0,1,0,HD Graphics 615,2073600,0,1,1,0,0,0
1024,68,HP,250 G6,Notebook,15.6,Windows 10,438.69,1.86,4,0,500,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon 520,1049088,0,0,0,0,0,0
53,691,HP,17-bs000nv I3,Notebook,17.3,Windows 10,699.0,2.5,4,256,0,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon R5 520,2073600,1,1,0,0,0,0
981,632,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Windows 10,899.0,2.2,8,0,1000,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 920MX,2073600,0,1,0,0,0,0
1282,1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1029.0,2.6,16,128,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 960M,2073600,1,1,1,0,0,0
721,1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,Windows 10,529.0,2.1,6,0,1000,0,0,A12-Series,2.7,1,0,1,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
441,1245,Dell,Vostro 3568,Notebook,15.6,Linux,521.86,2.18,4,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
1222,106,HP,Envy 13-ad009n,Ultrabook,13.3,Windows 10,1119.0,1.38,8,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce MX150,2073600,1,1,0,0,0,0
992,1165,Dell,Vostro 5568,Notebook,15.6,Windows 10,1009.9,2.18,8,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
1271,319,Asus,VivoBook Flip,2 in 1 Convertible,11.6,Windows 10,275.0,1.1,2,0,0,32,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,1,0,0,0
546,1292,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,Windows 10,369.0,2.2,4,0,500,0,0,Celeron Dual Core N3050,1.6,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
541,1060,HP,EliteBook 1040,Notebook,14.0,Windows 7,1469.0,1.43,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
915,655,Razer,Blade Pro,Gaming,14.0,Windows 10,2599.0,1.95,16,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
543,938,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Windows 10,1825.0,1.37,8,512,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,1,0,0,0
139,523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,Windows 10,521.47,2.04,4,0,1000,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,1049088,0,0,1,0,0,0
929,1285,Dell,Inspiron 3567,Notebook,15.6,Linux,805.99,2.3,8,0,1000,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R5 M430,1049088,0,0,0,0,0,0
565,1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,Windows 10,629.0,2.04,8,0,2000,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
300,213,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Windows 10,597.0,2.2,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
960,860,HP,250 G6,Notebook,15.6,No OS,299.0,1.86,4,128,0,0,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
750,954,HP,Omen 17-W006na,Gaming,17.3,Windows 10,1399.0,2.75,8,128,1000,0,0,Core i5,2.3,1,1,0,0,0,1,GeForce GTX 965M,2073600,1,1,0,0,0,0
362,763,Asus,Pro P2540UA-XO0192R,Notebook,15.6,Windows 10,849.9,2.37,4,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
808,706,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,Windows 10,1877.0,1.36,16,512,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,1,0,0,0
263,154,Dell,Inspiron 7567,Gaming,15.6,Windows 10,899.0,2.62,8,0,0,0,1000,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
701,750,Toshiba,Tecra X40-D-10G,Notebook,14.0,Windows 10,1535.0,1.25,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,1,0,0,0
549,703,Acer,TravelMate B117-M,Netbook,11.6,Windows 10,269.0,1.4,4,0,0,32,0,Celeron Dual Core N3050,1.6,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
530,775,Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,Notebook,17.3,Windows 10,470.34,2.8,4,0,1000,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,0,1,GeForce 920MX,1049088,0,0,0,0,0,0
1010,723,Lenovo,Thinkpad E470,Notebook,14.0,Windows 10,857.07,1.87,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 920MX,2073600,1,1,0,0,0,0
382,191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,No OS,779.0,2.4,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,1,1,0,0,0,0
80,1172,Dell,XPS 15,Notebook,15.6,Windows 10,2250.68,2.04,8,256,0,0,0,Core i5,2.3,1,1,0,0,0,1,GeForce 960M,8294400,1,1,1,1,0,0
939,798,Dell,Inspiron 7567,Gaming,15.6,Windows 10,985.0,2.62,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
789,1037,HP,ProBook 440,Notebook,14.0,Windows 10,1185.43,1.64,8,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 930MX,2073600,0,1,0,0,0,0
1239,1057,Lenovo,Thinkpad L560,Notebook,15.6,Windows 10,1049.6,2.3,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
871,357,HP,Elitebook 850,Notebook,15.6,Windows 10,1304.0,1.84,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
218,1025,HP,EliteBook 820,Ultrabook,12.5,Windows 10,1539.0,1.26,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1182,29,Dell,Latitude 5590,Ultrabook,15.6,Windows 10,1298.0,1.88,8,512,0,0,0,Core i7,1.9,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
928,508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,Windows 10,618.99,1.91,8,256,0,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon 520,1049088,0,0,0,0,0,0
722,1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Windows 10,459.0,2.2,8,0,1000,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
126,105,Dell,Inspiron 3576,Notebook,15.6,Linux,647.0,2.2,8,0,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 520,2073600,0,1,0,0,0,0
486,395,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Windows 10,2509.0,1.42,16,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,3686400,0,0,1,0,0,0
1230,312,Toshiba,Satellite Pro,Notebook,15.6,Windows 10,1043.0,2.2,8,256,0,0,0,Core i7,2.5,1,1,0,0,0,1,GeForce 930M,2073600,1,1,0,0,0,0
823,345,Dell,Inspiron 7570,Notebook,15.6,Windows 10,1142.75,2.0,8,256,0,0,0,Core i5,1.6,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
1300,1111,Dell,Inspiron 5567,Notebook,15.6,Windows 10,638.8,2.36,8,0,1000,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R7 M445,2073600,0,1,0,0,0,0
1190,366,HP,250 G6,Notebook,15.6,Windows 10,439.0,1.86,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
401,170,Acer,Aspire 3,Notebook,15.6,Windows 10,363.51,2.1,4,0,1000,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,1,0,HD Graphics 505,1049088,0,0,0,0,0,0
427,1,Apple,MacBook Pro,Ultrabook,13.3,macOS,1339.69,1.37,8,128,0,0,0,Core i5,2.3,1,1,0,0,1,0,Iris Plus Graphics 640,4096000,1,0,0,0,1,0
990,1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,Windows 10,1399.0,0.99,8,512,0,0,0,Core M,1.2,1,1,0,0,1,0,HD Graphics 515,3686400,1,0,1,0,0,0
1043,822,Dell,Vostro 5568,Notebook,15.6,Windows 10,961.0,1.98,8,0,1000,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce GT 940MX,2073600,0,1,0,0,0,0
720,1031,Lenovo,ThinkPad P70,Notebook,17.3,Windows 7,2968.0,2.4,16,512,0,0,0,Core i7,2.7,1,1,0,0,0,1,Quadro 3000M,8294400,1,1,0,1,0,0
973,301,Acer,Aspire A715-71G,Notebook,15.6,Linux,979.0,2.5,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
191,511,Lenovo,Chromebook N23,Netbook,11.6,Chrome OS,265.0,1.25,4,16,0,0,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
96,593,HP,Omen 17-AN010nv,Gaming,17.3,Windows 10,1498.0,3.78,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,1,1,0,0,0,0
1233,294,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,No OS,659.01,2.2,8,0,1000,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
526,800,Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,Windows 10,202.9,1.22,4,0,0,32,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,2073600,0,0,0,0,0,0
1122,527,Lenovo,Legion Y720-15IKB,Gaming,15.6,Windows 10,1399.0,3.2,8,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
325,662,HP,250 G6,Notebook,15.6,No OS,364.9,1.86,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
315,1283,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,Windows 10,899.0,2.6,8,0,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 960M,2073600,1,1,0,0,0,0
554,624,HP,EliteBook 850,Ultrabook,15.6,Windows 10,1389.0,1.84,8,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
902,1155,HP,EliteBook 850,Ultrabook,15.6,Windows 7,2171.72,1.88,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
890,425,Dell,Inspiron 3567,Notebook,15.6,Windows 10,539.95,2.14,8,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
697,449,Lenovo,ThinkPad X270,Ultrabook,12.5,Windows 10,1429.0,1.36,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
709,1227,Asus,Rog Strix,Gaming,15.6,Windows 10,2449.0,2.2,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
130,683,MSI,GP62 7RDX,Gaming,15.6,Windows 10,1294.0,2.4,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
972,714,Acer,Spin 5,2 in 1 Convertible,13.3,Windows 10,999.0,1.6,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,1,0,0,0
333,789,Dell,Alienware 17,Gaming,17.3,Windows 10,3588.8,4.42,32,1000,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070M,2073600,1,1,0,0,0,0
1142,535,Dell,Inspiron 3567,Notebook,15.6,Windows 10,585.0,2.3,4,0,500,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R5 M430,2073600,0,1,0,0,0,0
934,875,Dell,XPS 13,Ultrabook,13.3,Windows 10,2240.0,1.29,16,512,0,0,0,Core i7,2.5,1,1,0,0,1,0,Iris Plus Graphics 640,5760000,0,1,1,0,0,1
520,265,Dell,Inspiron 5770,Notebook,17.3,Windows 10,1142.0,2.8,8,128,1000,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
1111,1059,HP,EliteBook 850,Notebook,15.6,Windows 10,2103.34,1.84,8,256,500,0,0,Core i5,2.4,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
256,338,Asus,UX510UX-CN269T (i7-7500U/8GB/256GB,Notebook,14.0,Windows 10,1334.0,2.0,8,256,1000,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
156,605,Dell,Latitude 5289,2 in 1 Convertible,12.5,Windows 10,1670.0,1.34,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
305,279,Toshiba,Satellite Pro,Notebook,15.6,Windows 10,812.0,2.2,8,0,500,0,0,Core i7,2.5,1,1,0,0,0,1,GeForce 930M,1049088,0,0,0,0,0,0
169,1117,Acer,Chromebook 15,Notebook,15.6,Chrome OS,209.0,2.2,4,16,0,0,0,Celeron Dual Core,1.5,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
1254,969,Dell,Alienware 17,Gaming,17.3,Windows 10,3154.0,4.36,16,512,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,8294400,1,1,0,1,0,0
1191,586,Dell,Inspiron 3567,Notebook,15.6,Linux,749.01,2.2,8,256,0,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R5 M430,2073600,0,1,0,0,0,0
437,255,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Windows 10,819.0,2.08,8,0,1000,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,1,0,0,0
1177,1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Windows 10,2440.0,2.8,16,512,0,0,0,Core i7,2.6,1,1,0,0,1,0,HD Graphics 520,3686400,1,0,1,0,0,0
377,636,Dell,XPS 15,Notebook,15.6,Windows 10,1820.0,2.0,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
667,742,Lenovo,ThinkPad 13,Notebook,13.3,Windows 10,960.0,1.44,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
616,700,HP,ZBook 17,Workstation,17.3,Windows 10,1907.99,3.14,8,0,500,0,0,Core i7,2.8,1,1,0,0,0,1,Quadro M1200,2073600,0,1,0,0,0,0
1103,771,Google,Pixelbook (Core,Ultrabook,12.3,Chrome OS,1559.0,1.1,8,256,0,0,0,Core i5,1.2,1,1,0,0,1,0,HD Graphics 615,3840000,0,0,1,0,0,0
2,1013,HP,EliteBook 840,Ultrabook,14.0,Windows 10,2089.0,1.48,8,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
583,400,MSI,Leopard GP72M,Gaming,17.3,Windows 10,1349.0,2.7,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
1257,842,Lenovo,Thinkpad T460,Notebook,14.0,Windows 10,1186.0,1.7,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
848,268,Dell,Vostro 3568,Notebook,15.6,Windows 10,657.0,2.18,4,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
112,8,Apple,Macbook Air,Ultrabook,13.3,macOS,1158.7,1.34,8,0,0,256,0,Core i5,1.8,1,1,0,0,1,0,HD Graphics 6000,1296000,0,0,0,0,0,0
1013,52,Acer,Aspire A515-51G,Notebook,15.6,Windows 10,841.0,2.2,8,256,0,0,0,Core i7,1.8,1,1,0,0,0,1,GeForce MX150,2073600,1,1,0,0,0,0
1203,446,Asus,VivoBook Max,Notebook,15.6,Linux,559.0,2.0,4,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1166,38,Dell,Inspiron 5770,Notebook,17.3,Windows 10,979.0,2.8,8,128,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,1,1,0,0,0,0
435,194,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,Windows 10,2824.0,1.42,16,1000,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,3686400,0,0,1,0,0,0
633,721,Asus,VivoBook E403NA,Notebook,14.0,Windows 10,298.0,1.5,4,0,0,32,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,2073600,0,1,0,0,0,0
43,369,HP,250 G6,Notebook,15.6,Windows 10,639.0,1.86,8,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
825,873,Toshiba,Portege X30-D-10X,Notebook,13.3,Windows 10,1285.0,1.05,4,128,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
329,306,Asus,Rog GL702VS-GC095T,Gaming,17.3,Windows 10,2122.0,2.9,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
602,1184,Lenovo,ThinkPad T570,Notebook,15.6,Windows 10,1390.0,1.95,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
878,502,Lenovo,Thinkpad X260,Ultrabook,12.5,Windows 10,1099.0,1.3,8,180,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,1,0,0,0,0,0
70,570,Lenovo,Thinkpad P71,Notebook,17.3,Windows 10,2999.0,3.4,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,Quadro M620M,2073600,1,1,0,0,0,0
